Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,CLTV,Charge per Tenure,Revenue Share,Service Count
1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,84.2,5956.85,4753,1.1694444444444445,0.7090526315789474,5
1,1,1,0,56,1,0,0,2,2,2,2,2,2,2,1,0,85.65,4824.45,6500,1.5026315789473685,0.7212631578947369,6
1,0,0,0,56,1,0,2,1,1,1,1,1,1,1,1,3,21.2,1238.65,6473,0.3719298245614035,0.17852631578947367,0
0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,25.55,672.2,3493,0.8810344827586207,0.2151578947368421,0
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,382.2,3636,1.01,0.17010526315789473,0
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,63.85,4264.6,5956,0.9529850746268657,0.5376842105263158,2
0,0,1,0,17,1,2,0,0,0,2,2,0,0,1,1,3,61.95,1070.7,4759,3.441666666666667,0.5216842105263159,2
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,25.75,1345.85,4676,0.4858490566037736,0.2168421052631579,0
0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,58.2,1045.25,4033,2.91,0.49010526315789477,2
0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,85.85,3003.55,4898,2.32027027027027,0.7229473684210526,6
1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,104.9,7537.5,4927,1.4369863013698632,0.8833684210526316,5
1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,99.85,3343.15,5626,2.8528571428571428,0.8408421052631578,4
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.55,161.15,4909,2.1722222222222225,0.16463157894736843,0
0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,0,2,104.0,7028.5,5902,1.4857142857142858,0.8757894736842106,4
0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,104.4,5232.9,6100,2.047058823529412,0.8791578947368421,4
1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,19.5,225.85,5039,1.7727272727272727,0.16421052631578947,0
0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,25.25,274.7,2646,1.9423076923076923,0.21263157894736842,0
0,0,1,0,70,0,1,0,2,0,2,2,0,2,2,1,0,49.85,3370.2,5460,0.7021126760563381,0.41978947368421055,4
0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,108.95,7111.3,5780,1.676153846153846,0.9174736842105263,5
0,0,1,0,66,1,2,0,2,2,2,2,2,2,2,0,1,89.9,5958.85,4082,1.3417910447761194,0.7570526315789474,6
0,0,1,0,71,1,0,0,2,0,2,2,2,2,2,1,1,82.0,5999.85,5770,1.1388888888888888,0.6905263157894737,5
1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,89.95,1648.45,4812,4.283333333333333,0.7574736842105263,2
1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,79.35,5753.25,4278,1.0869863013698629,0.6682105263157895,5
0,0,1,0,71,1,0,0,2,2,2,2,0,0,2,0,1,64.05,4492.9,4374,0.8895833333333333,0.5393684210526316,4
1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,101.15,3956.7,3738,2.5935897435897437,0.8517894736842105,3
1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,39.1,1309.0,2855,1.1500000000000001,0.32926315789473687,2
0,0,1,0,23,0,1,0,2,0,0,2,0,0,2,0,3,34.6,813.45,4445,1.4416666666666667,0.2913684210526316,2
1,0,1,0,58,1,0,2,1,1,1,1,1,1,1,1,2,19.55,1108.8,4801,0.3313559322033898,0.16463157894736843,0
0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,104.45,7349.35,5004,1.4711267605633804,0.8795789473684211,4
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.5,294.2,2896,14.1,0.5936842105263158,0
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.35,929.2,4210,0.44239130434782614,0.1713684210526316,0
1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,19.45,754.5,5745,0.5256756756756756,0.1637894736842105,0
1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,69.9,3883.3,6092,1.270909090909091,0.5886315789473685,4
1,0,1,0,23,1,2,0,0,2,0,2,0,0,2,0,3,59.7,1414.2,3464,2.4875000000000003,0.5027368421052631,2
0,0,1,0,41,1,2,0,2,2,2,0,2,0,1,1,1,78.35,3211.2,2894,1.8654761904761903,0.6597894736842105,4
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,71.45,371.6,5171,11.908333333333333,0.6016842105263158,0
1,0,1,0,27,0,1,0,0,2,2,0,0,2,1,1,1,45.85,1246.4,2068,1.6375,0.38610526315789473,3
0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,95.85,95.85,3270,47.925,0.8071578947368421,3
0,0,1,0,67,0,1,0,2,0,0,2,0,0,2,0,1,35.7,2545.7,5655,0.525,0.30063157894736847,2
0,1,1,0,72,1,2,0,2,2,2,2,2,2,2,1,1,89.55,6448.85,4993,1.2267123287671233,0.7541052631578947,6
0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1468.9,5243,0.437719298245614,0.21010526315789474,0
1,0,1,0,44,1,2,2,1,1,1,1,1,1,1,0,2,24.85,1013.6,5331,0.5522222222222223,0.20926315789473685,0
0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,100.8,6690.75,5469,1.5044776119402985,0.8488421052631578,3
0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,7240.65,5268,1.505,0.887157894736842,4
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,19.65,830.25,3878,0.4792682926829268,0.1654736842105263,0
1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,54.45,1588.7,2613,1.756451612903226,0.4585263157894737,1
0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,70.5,829.3,5541,5.875,0.5936842105263158,3
0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,20.1,302.45,4359,1.25625,0.16926315789473687,0
1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,69.35,712.25,2288,5.779166666666666,0.584,3
0,0,1,0,64,1,0,2,1,1,1,1,1,1,1,0,0,19.8,1336.65,5384,0.3046153846153846,0.16673684210526316,0
1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,74.4,5360.75,5590,1.0191780821917809,0.6265263157894737,5
1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,93.05,6735.05,4988,1.2746575342465754,0.783578947368421,4
0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,51.2,51.2,3699,25.6,0.43115789473684213,1
0,0,0,0,15,1,0,0,2,2,2,2,0,0,1,0,1,65.6,1010.0,2976,4.1,0.5524210526315789,4
0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,80.55,4847.05,4159,1.3204918032786885,0.6783157894736842,4
1,0,0,0,56,1,0,0,2,0,2,0,0,0,1,0,3,52.7,3019.7,4753,0.924561403508772,0.44378947368421057,2
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,20.85,161.65,4249,2.316666666666667,0.17557894736842106,0
0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,52.15,2583.75,5224,1.043,0.4391578947368421,0
1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,114.95,7711.25,4511,1.6190140845070422,0.968,6
1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,104.45,5481.25,5490,1.9707547169811321,0.8795789473684211,5
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,113.65,8124.2,6469,1.5568493150684932,0.9570526315789474,6
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,20.6,827.3,3091,0.5024390243902439,0.17347368421052634,0
0,1,0,0,40,1,0,1,0,0,0,0,2,2,0,1,2,91.55,3673.6,5742,2.2329268292682927,0.7709473684210526,2
1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,49.85,49.85,5323,24.925,0.41978947368421055,1
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,19.8,576.65,4006,0.6387096774193549,0.16673684210526316,0
0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,104.15,4495.65,2944,2.3144444444444447,0.8770526315789474,4
0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,48.2,340.35,5525,6.025,0.4058947368421053,1
1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,25.1,1789.9,5751,0.3438356164383562,0.2113684210526316,0
0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,100.15,908.55,5157,11.127777777777778,0.8433684210526317,3
1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,55.9,157.55,4648,13.975,0.4707368421052631,2
1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,64.4,581.7,4537,7.155555555555556,0.5423157894736843,3
0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,85.3,420.45,2689,14.216666666666667,0.7183157894736842,2
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,107.45,7576.7,5246,1.4719178082191782,0.9048421052631579,5
0,0,1,0,54,1,2,0,2,2,2,2,2,2,2,0,1,91.3,4965.0,5907,1.66,0.7688421052631579,6
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,85.95,6151.9,6450,1.1773972602739726,0.7237894736842105,5
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.2,45.2,4576,22.6,0.38063157894736843,0
1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,79.2,5420.65,4072,1.1314285714285715,0.6669473684210526,1
0,0,0,0,48,1,0,0,2,2,0,0,0,0,2,0,1,55.5,2627.35,4975,1.1326530612244898,0.4673684210526316,2
0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,90.25,743.75,4969,10.027777777777779,0.76,2
1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,1,3,91.25,6589.6,5529,1.2673611111111112,0.7684210526315789,6
1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,100.9,6733.15,4078,1.4838235294117648,0.8496842105263158,4
1,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,0,97.7,3410.0,5789,2.7914285714285714,0.8227368421052632,3
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,69.85,199.85,4764,17.4625,0.5882105263157894,0
0,0,1,0,9,1,0,0,0,2,0,2,2,0,1,1,3,65.6,593.3,2205,6.56,0.5524210526315789,3
1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,104.65,7288.4,6101,1.4534722222222223,0.8812631578947369,5
1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,90.45,5229.8,5076,1.5594827586206896,0.7616842105263159,2
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.7,4464.8,4921,0.8726027397260274,0.536421052631579,6
0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,104.5,5068.05,3847,2.13265306122449,0.88,5
1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,401.85,5586,1.0578947368421054,0.16926315789473687,0
1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,104.3,4451.85,3927,2.3704545454545456,0.8783157894736842,4
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,93.25,6688.95,5197,1.2773972602739727,0.7852631578947369,6
1,0,1,0,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,2661.1,4719,2.040277777777778,0.6185263157894737,3
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,20.7,73.05,4676,4.14,0.1743157894736842,0
0,0,1,1,49,1,2,2,1,1,1,1,1,1,2,0,3,25.25,1211.65,5616,0.505,0.21263157894736842,0
0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,100.5,7030.65,4080,1.3958333333333333,0.8463157894736842,4
1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,90.6,1020.2,2004,7.55,0.7629473684210526,2
1,0,1,0,63,1,2,0,2,2,2,2,2,2,2,1,1,89.4,5597.65,5004,1.396875,0.752842105263158,6
0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,95.45,6223.3,4168,1.4462121212121213,0.8037894736842105,3
0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,20.45,1024.65,4784,0.409,0.17221052631578948,0
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,82.9,2951,3.9899999999999998,0.16799999999999998,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,109.15,7789.6,4807,1.4952054794520548,0.9191578947368422,5
0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,85.7,2067.0,3935,3.174074074074074,0.7216842105263158,2
0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,102.05,3452.55,3199,2.834722222222222,0.8593684210526316,3
0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,94.7,5468.95,4507,1.6327586206896552,0.7974736842105263,3
1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,64.4,1802.15,2434,2.220689655172414,0.5423157894736843,2
0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,26.8,733.55,3428,1.0307692307692309,0.2256842105263158,0
0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,66.05,3021.45,3404,1.3760416666666666,0.5562105263157895,3
0,0,1,1,57,1,2,0,2,2,0,2,0,0,0,0,0,65.2,3687.85,4491,1.1241379310344828,0.5490526315789473,3
1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,85.05,1391.15,3739,5.002941176470588,0.7162105263157894,1
1,0,0,0,5,1,0,0,2,0,2,0,0,0,0,1,3,55.8,274.35,2612,9.299999999999999,0.46989473684210525,2
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,19.95,1322.85,5092,0.2732876712328767,0.16799999999999998,0
0,0,1,1,48,0,1,0,2,0,2,0,0,2,1,0,1,45.0,2196.3,5269,0.9183673469387755,0.37894736842105264,3
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,114.9,7843.55,5782,1.665217391304348,0.9675789473684211,6
0,0,0,0,30,1,2,1,2,0,0,2,2,2,0,0,0,106.4,3211.9,5503,3.4322580645161294,0.896,4
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,46.1,130.15,4047,11.525,0.3882105263157895,0
0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,39.7,692.35,3162,2.646666666666667,0.33431578947368423,3
0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,20.05,85.5,4462,4.01,0.1688421052631579,0
0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,95.75,6849.4,4865,1.3298611111111112,0.8063157894736842,3
1,0,1,0,8,1,2,2,1,1,1,1,1,1,1,0,3,24.4,203.95,2028,2.711111111111111,0.2054736842105263,0
1,0,1,1,61,0,1,0,2,0,2,0,0,0,0,0,0,33.6,2117.2,6495,0.5419354838709678,0.28294736842105267,2
1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,90.45,6565.85,4461,1.239041095890411,0.7616842105263159,3
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,84.0,424.75,4456,14.0,0.7073684210526315,1
0,0,0,0,49,1,0,0,2,2,2,2,0,0,2,0,0,67.4,3306.85,5075,1.348,0.5675789473684211,4
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,19.7,168.9,5498,2.1888888888888887,0.16589473684210526,0
1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,80.35,253.8,4203,20.0875,0.6766315789473684,1
1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.6,197.4,4406,1.9600000000000002,0.16505263157894737,0
1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,54.2,3838.2,6005,0.7970588235294118,0.45642105263157895,2
1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,45.2,2065.15,3150,0.9617021276595745,0.38063157894736843,0
0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,75.1,5064.45,4931,1.1044117647058822,0.6324210526315789,4
0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,19.7,1140.05,4888,0.35178571428571426,0.16589473684210526,0
1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,72.75,2447.45,4959,2.139705882352941,0.6126315789473684,4
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1263.9,6444,0.3182539682539683,0.1688421052631579,0
1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,2,39.2,1838.15,4810,0.784,0.33010526315789473,2
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.75,44.75,5479,22.375,0.37684210526315787,0
1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,82.65,1185.0,4965,5.510000000000001,0.6960000000000001,2
1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,93.9,1743.9,3728,4.942105263157895,0.7907368421052632,3
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,117.15,8529.5,4743,1.6047945205479452,0.9865263157894737,6
1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,99.25,6549.45,5213,1.5269230769230768,0.8357894736842105,4
1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,0,112.55,7806.5,5532,1.6078571428571429,0.9477894736842105,6
0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,2,25.7,25.7,5249,12.85,0.21642105263157893,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,90.3,6287.3,6291,1.2541666666666667,0.7604210526315789,6
0,0,1,1,66,1,0,0,0,0,0,2,0,0,1,1,1,49.4,3251.85,5232,0.7373134328358208,0.416,1
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.4,50.6,3954,6.466666666666666,0.16336842105263158,0
0,1,1,0,71,1,0,1,2,2,2,2,2,2,2,1,0,109.7,7904.25,5011,1.5236111111111112,0.9237894736842106,6
1,0,0,0,11,1,0,0,0,2,0,0,2,0,1,1,2,61.25,729.95,2738,5.104166666666667,0.5157894736842106,2
1,0,0,1,47,1,0,0,2,2,0,0,0,0,0,1,2,55.3,2654.05,5491,1.1520833333333333,0.46568421052631576,2
1,0,1,1,60,1,2,1,0,2,0,2,2,2,0,1,0,103.75,5969.95,6237,1.7008196721311475,0.8736842105263158,4
1,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,19.5,226.8,5825,1.625,0.16421052631578947,0
0,0,0,0,29,0,1,0,2,2,0,2,0,0,1,0,1,39.5,1082.75,5103,1.3166666666666667,0.33263157894736844,3
1,0,1,1,21,0,1,0,0,0,0,0,0,0,0,1,2,26.05,565.75,4302,1.184090909090909,0.21936842105263157,0
1,1,1,0,48,1,2,1,0,0,2,0,0,2,0,1,1,91.05,4370.75,3594,1.8581632653061224,0.7667368421052632,2
0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,3,29.65,90.05,5880,7.4125,0.2496842105263158,1
0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,50.2,2169.4,5284,1.1409090909090909,0.4227368421052632,1
1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,2,105.3,550.6,4024,17.55,0.8867368421052632,4
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.45,55.45,5286,27.725,0.46694736842105267,1
1,0,1,1,71,1,2,0,2,0,2,2,2,2,1,0,2,85.45,6300.85,5280,1.1868055555555557,0.7195789473684211,5
0,0,1,0,8,1,0,2,1,1,1,1,1,1,1,0,2,19.8,160.05,5698,2.2,0.16673684210526316,0
1,0,0,0,8,1,2,0,0,0,0,0,2,0,0,1,2,59.25,436.6,3003,6.583333333333333,0.49894736842105264,1
1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,1,90.7,1781.35,2927,4.319047619047619,0.7637894736842106,2
1,0,0,0,71,1,2,1,0,2,0,0,0,0,1,1,1,79.05,5552.5,5466,1.0979166666666667,0.6656842105263158,1
0,1,1,0,31,1,2,1,0,0,2,0,2,0,1,1,2,90.7,2835.5,2364,2.834375,0.7637894736842106,2
0,1,1,0,38,1,2,1,2,2,0,0,0,2,1,0,1,95.0,3591.25,5148,2.4358974358974357,0.8,3
0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,30.25,63.75,4387,10.083333333333334,0.25473684210526315,1
0,0,1,0,12,0,1,0,0,0,2,0,2,2,0,1,0,49.85,617.15,2873,3.8346153846153848,0.41978947368421055,3
0,0,0,1,9,1,0,1,2,0,2,2,0,2,0,0,0,93.0,870.25,2267,9.3,0.783157894736842,4
1,1,0,1,11,1,0,0,0,2,0,2,0,0,0,1,2,54.55,601.25,4143,4.545833333333333,0.45936842105263154,2
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,19.7,111.65,2276,2.814285714285714,0.16589473684210526,0
0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,1,0,84.8,6046.1,5643,1.1777777777777778,0.7141052631578947,6
0,0,1,1,42,1,2,1,2,2,0,0,2,0,1,1,1,94.45,3923.8,5643,2.1965116279069767,0.7953684210526316,3
0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,20.85,892.15,2844,0.45326086956521744,0.17557894736842106,0
1,0,1,1,28,0,1,0,0,2,2,2,2,2,1,1,1,60.0,1682.05,2797,2.0689655172413794,0.5052631578947369,5
0,0,1,0,43,1,2,1,0,2,0,0,0,0,0,0,2,80.45,3398.9,5357,1.8284090909090909,0.6774736842105263,1
1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,84.95,4984.85,4104,1.3926229508196721,0.7153684210526317,5
1,0,1,1,7,0,1,0,2,0,2,2,0,2,2,0,1,49.65,305.55,2750,6.20625,0.4181052631578947,4
0,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,20.2,507.9,4129,0.7769230769230769,0.17010526315789473,0
1,0,0,0,27,1,2,1,0,0,2,0,2,2,1,1,0,100.5,2673.45,5939,3.5892857142857144,0.8463157894736842,3
1,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,35.75,389.8,2263,3.25,0.30105263157894735,2
0,1,0,0,27,1,2,1,0,2,2,0,0,0,0,1,0,86.45,2401.05,5990,3.0875,0.728,2
0,0,0,0,11,1,0,0,0,0,2,2,0,0,1,0,0,53.8,651.55,5899,4.483333333333333,0.4530526315789473,2
1,0,1,1,4,0,1,0,2,0,0,0,2,0,0,0,1,38.55,156.1,3824,7.709999999999999,0.3246315789473684,2
1,0,0,0,68,0,1,0,0,0,2,0,0,2,0,1,0,39.9,2796.35,6270,0.5782608695652174,0.33599999999999997,2
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.05,70.05,2469,35.025,0.5898947368421052,0
0,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,20.1,407.05,2910,1.0578947368421054,0.16926315789473687,0
1,0,0,0,26,1,0,2,1,1,1,1,1,1,0,1,2,20.3,511.25,5712,0.7518518518518519,0.17094736842105263,0
0,0,1,0,17,0,1,0,0,2,2,0,0,0,0,1,1,35.65,646.05,5977,1.9805555555555554,0.3002105263157895,2
1,1,1,0,59,1,0,1,2,2,2,0,0,0,1,1,1,82.95,4903.15,5295,1.3825,0.6985263157894737,3
1,0,0,0,30,1,0,0,2,0,2,0,0,0,2,1,3,55.65,1653.85,5445,1.7951612903225806,0.4686315789473684,2
0,1,1,0,50,1,2,2,1,1,1,1,1,1,1,0,2,25.2,1306.3,4015,0.4941176470588235,0.21221052631578946,0
1,0,0,0,9,0,1,0,2,0,2,2,0,2,1,0,3,50.8,463.6,5535,5.08,0.4277894736842105,4
0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,19.65,60.65,4943,4.9125,0.1654736842105263,0
0,0,0,1,14,1,0,0,0,0,2,0,2,0,0,1,1,59.8,824.85,5962,3.9866666666666664,0.503578947368421,2
0,1,0,0,31,1,0,1,2,0,0,0,0,0,0,1,1,73.55,2094.65,2057,2.2984375,0.6193684210526316,1
0,0,0,0,7,1,0,0,2,2,2,0,0,0,0,0,2,61.4,438.9,2845,7.675,0.5170526315789473,3
1,0,1,0,17,1,0,2,1,1,1,1,1,1,1,0,0,19.9,329.75,3526,1.1055555555555554,0.16757894736842105,0
1,0,1,1,32,1,0,2,1,1,1,1,1,1,0,1,1,19.45,674.55,4363,0.5893939393939394,0.1637894736842105,0
0,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,3,81.5,162.55,4267,27.166666666666668,0.6863157894736842,1
0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.55,7887.25,5723,1.5006849315068493,0.9225263157894736,5
0,0,1,1,27,1,0,1,2,0,0,0,0,0,0,0,3,74.4,1972.35,4331,2.6571428571428575,0.6265263157894737,1
1,0,0,0,7,1,0,1,0,0,2,0,0,0,0,1,2,74.9,490.55,5335,9.3625,0.6307368421052632,1
1,0,1,1,11,1,0,0,0,0,2,0,2,0,0,1,0,59.65,683.25,2136,4.970833333333333,0.5023157894736842,2
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,1,0,110.45,8058.85,4754,1.513013698630137,0.9301052631578948,5
0,1,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.45,294.45,4093,14.89,0.6269473684210527,0
0,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,2,24.55,1719.15,4555,0.34097222222222223,0.20673684210526316,0
1,0,1,1,47,1,2,2,1,1,1,1,1,1,2,0,3,24.55,1160.45,3629,0.5114583333333333,0.20673684210526316,0
1,1,1,0,57,1,0,1,0,2,2,0,2,0,1,1,2,90.65,5199.8,5636,1.5629310344827587,0.7633684210526316,3
1,1,1,0,50,1,2,1,2,0,2,0,2,2,2,1,1,105.05,5163.3,5324,2.0598039215686272,0.8846315789473684,4
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,1,20.45,162.3,5624,2.272222222222222,0.17221052631578948,0
0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,19.55,883.35,5461,0.3989795918367347,0.16463157894736843,0
0,0,0,0,70,1,0,2,1,1,1,1,1,1,1,0,0,19.7,1341.5,6072,0.27746478873239433,0.16589473684210526,0
1,0,0,1,1,1,0,0,2,2,0,2,0,2,0,1,0,70.45,70.45,2706,35.225,0.5932631578947368,4
1,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,0,85.65,659.45,2512,9.516666666666667,0.7212631578947369,1
1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,3,20.55,1205.05,4020,0.3368852459016394,0.17305263157894737,0
1,0,1,1,49,1,2,1,0,0,0,2,2,2,1,1,2,97.95,4917.9,4301,1.959,0.8248421052631579,3
0,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,20.0,599.3,4128,0.6666666666666666,0.16842105263157894,0
0,0,1,0,67,1,2,2,1,1,1,1,1,1,2,1,1,25.25,1733.15,5887,0.3713235294117647,0.21263157894736842,0
1,0,1,0,67,1,2,0,2,2,2,2,0,0,2,0,1,70.9,4677.1,4361,1.0426470588235295,0.5970526315789474,4
